,label,message
1993,0,"['Hi', 'neva', 'worry', 'bout', 'da', 'truth', 'coz', 'truth', 'lead', '2', 'heart', 'It\x92s', 'least', 'unique', 'person', 'like', 'deserve', 'Sleep', 'tight', 'morning']"
1994,1,"['Loan', 'purpose', '£500', '£75000', 'Homeowners', 'Tenants', 'welcome', 'Have', 'previously', 'refused', 'We', 'still', 'help', 'Call', 'Free', '0800', '1956669', 'text', 'back', 'help']"
1995,0,"['I', 'absolutely', 'LOVE', 'South', 'Park', 'I', 'recently', 'started', 'watching', 'office']"
1996,1,"['HOT', 'LIVE', 'FANTASIES', 'call', '08707509020', 'Just', '20p', 'per', 'min', 'NTT', 'Ltd', 'PO', 'Box', '1327', 'Croydon', 'CR9', '5WB', '0870', 'national', 'rate', 'call']"
1997,0,"['Gud', 'ni8', 'dearslp', 'welltake', 'careswt', 'dreamsMuah']"
1998,0,"['Sat', 'right', 'Okay', 'thanks']"
1999,1,"['For', 'chance', 'win', '£250', 'wkly', 'shopping', 'spree', 'TXT', 'SHOP', '80878', 'TsCs', 'wwwtxt2shopcom', 'custcare', '08715705022', '1x150pwk']"
2000,0,"['I', 'know', 'exactly', 'could', 'ask', 'chechi']"
2001,0,"['Hello', 'love', 'How', 'goes', 'day', 'I', 'wish', 'well', 'fine', 'babe', 'hope', 'find', 'job', 'prospects', 'I', 'miss', 'boytoy', 'teasing', 'kiss']"
2002,0,"['Gal', 'n', 'boy', 'walking', 'park', 'galcan', 'hold', 'hand', 'boyy', 'think', 'would', 'run', 'away', 'galno', 'jst', 'wana', 'c', 'feels', 'walking', 'heaven', 'princeGN']"
2003,0,"['Right', 'brah', 'see', 'later']"
2004,0,"['YOU', 'attend', 'driving', 'lesson', 'many', 'times', 'wk', 'n', 'day']"
2005,0,"['K', 'ill', 'drinkpa', 'I', 'need', 'srs', 'model', 'pls', 'send', 'mail', 'id', 'pa']"
2006,0,"['Have', 'heard', 'job', 'I', 'going', 'wildlife', 'talk', 'tonight', 'want2come', 'Its', 'that2worzels', 'wizzle', 'whatever']"
2007,0,"['Only', 'saturday', 'sunday', 'holiday', 'difficult']"
2008,0,"['Of', 'course', 'Do', 'tease', 'You', 'know', 'I', 'simply', 'must', 'see', 'grins', 'Do', 'keep', 'posted', 'prey', 'loving', 'smile', 'devouring', 'kiss']"
2009,0,"['Where', 'mummys', 'boy', 'Is', 'good', 'bad', 'Is', 'positive', 'negative', 'Why', 'mummy', 'made', 'wait', 'Hmmmm']"
2010,0,"['Thinkin', 'someone', 'good', 'No', 'drugs']"
2011,0,"['Oh', 'ok']"
2012,0,"['Which', 'never', 'wanted', 'tell', 'Which', 'short', 'onedge', 'late']"
2013,0,"['Mm', 'yes', 'dear', 'look', 'hugging', 'P']"
2014,0,"['Dear', 'got', 'train', 'seat', 'mine', 'lower', 'seat']"
2015,0,"['Nope', 'watching', 'tv', 'home', 'Not', 'going', 'V', 'bored']"
2016,0,"['I', 'got', 'collect', 'da', 'car', '6', 'lei']"
2017,0,"['I', 'She', 'lip', 'synced', 'shangela']"
2018,1,"['For', 'chance', 'win', '£250', 'cash', 'every', 'wk', 'TXT', 'ACTION', '80608', 'TsCs', 'wwwmovietriviatv', 'custcare', '08712405022', '1x150pwk']"
2019,0,"['Please', 'da', 'call', 'mistake', 'side', 'sorry', 'da', 'Pls', 'da', 'goto', 'doctor']"
2020,0,"['Leaving', 'qatar', 'tonite', 'search', 'opportunityall', 'went', 'fastpls', 'add', 'prayers', 'dearRakhesh']"
2021,0,"['Enjoy', 'urself', 'tomorrow']"
2022,0,"['Hey', 'babe', 'I', 'saw', 'came', 'online', 'second', 'disappeared', 'happened']"
2023,0,"['C', 'movie', 'juz', 'last', 'minute', 'decision', 'mah', 'Juz', 'watch', '2', 'lar', 'tot', 'ü', 'interested']"
2024,0,"['Yes', 'watching', 'footie', 'worried', 'going', 'blow', 'Phil', 'Neville']"
2025,0,"['What', 'room', 'number', 'Want', 'To', 'make', 'sure', 'I', 'knocking', 'right', 'door']"
2026,0,"['Ela', 'kanoil', 'download', 'come', 'wen', 'free']"
2027,0,"['No', 'need', 'lar', 'Jus', 'testing', 'e', 'phone', 'card', 'Do', 'Not', 'Know', 'network', 'gd', 'thk', 'Me', 'waiting', '4', 'sis', '2', 'finish', 'bathing', 'bathe', 'Dun', 'disturb', 'liao', 'cleaning', 'room']"
2028,1,"['Moby', 'Pub', 'QuizWin', '£100', 'High', 'Street', 'prize', 'know', 'new', 'Duchess', 'Cornwall', 'Txt', 'first', 'name', '82277unsub', 'STOP', '£150', '008704050406', 'SP']"
2029,0,"['I', 'sure', 'I', 'checking', 'happening', 'around', 'area']"
2030,0,"['Waiting', 'e', 'car', '4', 'mum', 'lor', 'YOU', 'leh', 'Reach', 'home', 'already']"
2031,0,"['Did', 'find', 'sitter', 'kaitlyn', 'I', 'sick', 'slept', 'day', 'yesterday']"
2032,0,"['Jay', 'told', 'already']"
2033,0,"['Cheers', 'card', 'Is', 'time', 'year', 'already']"
2034,1,"['Free', 'message', 'Sorry', 'service', 'ordered', '81303', 'could', 'delivered', 'sufficient', 'credit', 'Please', 'top', 'receive', 'service']"
2035,0,"['Ard', '530', 'lor', 'I', 'ok', 'message', 'ü', 'lor']"
2036,1,"['YOU', 'subscribed', 'best', 'Mobile', 'Content', 'Service', 'UK', '£3', 'per', '10', 'days', 'send', 'STOP', '82324', 'Helpline', '08706091795']"
2037,0,"['text', 'way', 'cup', 'stop', 'work', 'And', 'BUS']"
2038,0,"['And', 'electricity', 'went', 'fml']"
2039,0,"['Nothing', 'splwat', 'whr', 'ru']"
2040,0,"['Please', 'say', 'like', 'Hi', 'hi', 'hi']"
2041,0,"['Dude', 'longer', 'pisces', 'I', 'Am', 'aquarius']"
2042,0,"['Thts', 'gods', 'gift', 'birds', 'humans', 'hav', 'natural', 'gift', 'frm', 'god']"
2043,0,"['Awesome', 'minute']"
2044,1,"['Sunshine', 'Hols', 'To', 'claim', 'med', 'holiday', 'send', 'stamped', 'self', 'address', 'envelope', 'Drinks', 'Us', 'UK', 'PO', 'Box', '113', 'Bray', 'Wicklow', 'Eire', 'Quiz', 'Starts', 'Saturday', 'Unsub', 'Stop']"
2045,0,"['I', 'wnt', 'buy', 'BMW', 'car', 'urgentlyits', 'vry', 'urgentbut', 'hv', 'shortage', 'ltgt', 'Lacsthere', 'source', 'arng', 'dis', 'amt', 'ltgt', 'lacsthat', 'prob']"
2046,1,"['Final', 'Chance', 'Claim', '£150', 'worth', 'discount', 'vouchers', 'today', 'Text', 'YES', '85023', 'SavaMob', 'member', 'offers', 'mobile', 'T', 'Cs', 'SavaMob', 'POBOX84', 'M263UZ', '£300', 'Subs', '16']"
2047,0,"['Just', 'send', 'text', 'We', 'skype', 'later']"
2048,0,"['Ok', 'lor', 'But', 'buy', 'wat']"
2049,0,"['I', 'text', 'All', 'creepy', 'like', 'think', 'forgot']"
2050,0,"['Then', 'ü', 'come', 'n', 'pick', '530', 'ar']"
2051,1,"['PRIVATE', 'Your', '2003', 'Account', 'Statement', '07815296484', 'shows', '800', 'unredeemed', 'SIM', 'points', 'Call', '08718738001', 'Identifier', 'Code', '41782', 'Expires', '181104']"
2052,0,"['All', 'come', 'alivebetter', 'correct', 'good', 'looking', 'figure']"
2053,0,"['Just', 'wanted', 'say', 'holy', 'shit', 'guys', 'kidding', 'bud']"
2054,0,"['Ok', 'lor', 'Anyway', 'thk', 'cannot', 'get', 'tickets', 'cos', 'like', 'quite', 'late', 'already', 'YOU', 'wan', '2', 'go', 'look', '4', 'frens', 'Darren', 'wif']"
2055,0,"['I', 'know', 'ltgt', 'I', 'around', '5']"
2056,0,"['Will', 'come', 'online', 'today', 'night']"
2057,0,"['Take', 'us', 'shopping', 'Mark', 'distract', 'IsaiahD']"
2058,0,"['Nah', 'goin', '2', 'wrks', 'j', 'wot', 'bout']"
2059,0,"['Aight', 'sorry', 'I', 'take', 'ten', 'years', 'shower', 'What', 'plan']"
2060,1,"['Hi', 'Amy', 'sending', 'free', 'phone', 'number', 'couple', 'days', 'give', 'access', 'adult', 'parties']"
2061,0,"['Hey', 'mr', 'name', 'bill', 'brison', 'book', 'one', 'language', 'words']"
2062,0,"['Are', 'available', 'soiree', 'June', '3rd']"
2063,0,"['eyes', 'philosophy']"
2064,0,"['Then', 'going', 'ikea', 'str', 'aft', 'dat']"
2065,0,"['WOT', 'STUDENT', 'DISCOUNT', 'CAN', 'YOU', 'GET', 'ON', 'BOOKS']"
2066,0,"['Hi', 'Kate', 'evening', 'I', 'hope', 'see', 'tomorrow', 'bit', 'bloody', 'babyjontet', 'Txt', 'back', 'xxx']"
2067,0,"['Ok', 'enjoy', 'R', 'home']"
2068,0,"['Hope', 'good', 'week', 'Just', 'checking']"
2069,1,"['Win', 'newest', '“Harry', 'Potter', 'Order', 'Phoenix', 'Book', '5', 'reply', 'HARRY', 'answer', '5', 'questions', 'chance', 'first', 'among', 'readers']"
2070,0,"['Yo', 'around', 'Just', 'got', 'car', 'back']"
2071,0,"['Ki', 'give', 'kvb', 'acc', 'details']"
2072,0,"['Ball', 'moving', 'lotwill', 'spin', 'last', 'difficult', 'bat']"
2073,0,"['So', 'samus', 'shoulders', 'yet']"
2074,0,"['deep', 'sigh', 'I', 'miss', 'I', 'really', 'surprised', 'gone', 'net', 'cafe', 'yet', 'get', 'Do', 'miss']"
2075,1,"['SMS', 'SERVICES', 'For', 'inclusive', 'text', 'credits', 'pls', 'gotto', 'wwwcomuknet', 'login', '3qxj9', 'unsubscribe', 'STOP', 'extra', 'charge', 'help', '08702840625', 'comuk220cm2', '9AE']"
2076,0,"['Lol', 'grr', 'mom', 'taking', 'forever', 'prescription', 'Pharmacy', 'like', '2', 'minutes', 'away', 'Ugh']"
2077,0,"['I', 'know', 'mood', 'today']"
2078,0,"['Are', 'wet', 'right']"
2079,0,"['HARD', 'BUT', 'TRUE', 'How', 'much', 'show', 'amp', 'express', 'love', 'someonethat', 'much', 'hurt', 'leave', 'get', 'seperated鈥┾〨ud', 'evening']"
2080,0,"['Sorry', 'I', 'cannot', 'help']"
2081,0,"['Shall', 'I', 'bring', 'us', 'bottle', 'wine', 'keep', 'us', 'amused', 'Only', 'joking', 'I‘ll', 'bring', 'one', 'anyway']"
2082,0,"['Spending', 'new', 'years', 'brother', 'family', 'Let', 'Us', 'plan', 'meet', 'next', 'week', 'Are', 'ready', 'spoiled']"
2083,0,"['Okey', 'dokey', 'swashbuckling', 'stuff', 'oh']"
2084,0,"['ME', '2', 'BABE', 'I', 'FEEL', 'THE', 'SAME', 'LET', 'US', 'JUST', '4GET', 'ABOUT', 'ITBOTH', 'TRY', 'CHEER', 'UPNOT', 'FIT', 'SOO', 'MUCHXXLOVE', 'YOU', 'LOCAXX']"
2085,0,"['Almost', 'see', 'sec']"
2086,0,"['Tension', 'ahwhat', 'machiany', 'problem']"
2087,0,"['yes', 'baby', 'I', 'need', 'stretch', 'open', 'pussy']"
2088,0,"['Fair', 'enough', 'anything', 'going']"
2089,0,"['Yeshere', 'tv', 'always', 'available', 'work', 'place']"
2090,1,"['You', 'Nokia', '7250i', 'This', 'get', 'win', 'FREE', 'auction', 'To', 'take', 'part', 'send', 'Nokia', '86021', 'HGSuite3422Lands', 'RowW1JHL', '16']"
2091,1,"['Send', 'logo', '2', 'lover', '2', 'names', 'joined', 'heart', 'Txt', 'LOVE', 'NAME1', 'NAME2', 'MOBNO', 'eg', 'LOVE', 'ADAM', 'EVE', '07123456789', '87077', 'Yahoo', 'POBox36504W45WQ', 'TxtNO', '4', 'ads', '150p']"
2092,1,"['sexy', 'sexy', 'cum', 'text', 'wet', 'warm', 'ready', 'porn', 'fun', 'THIS', 'MESSAGE', 'IS', 'FREE', 'RECD', 'MSGS', '150P', 'INC', 'VAT', '2', 'CANCEL', 'TEXT', 'STOP']"
2093,1,"['You', 'contacted', 'Dating', 'Service', 'someone', 'know', 'To', 'find', 'call', 'mobile', 'landline', '09064017305', 'PoBox75LDNS7']"
2094,0,"['I', 'school', 'n', 'da', 'lab', 'stuff', 'give', 'call', 'ü', 'r', 'done']"
2095,0,"['Quite', 'lor', 'But', 'dun', 'tell', 'wait', 'get', 'complacent']"
2096,0,"['In', 'work', 'Going', 'min']"
2097,0,"['Kallis', 'ready', 'bat', '2nd', 'innings']"
2098,0,"['Do', 'noe', '2', 'send', 'files', '2', 'computers']"
2099,0,"['If', 'anyone', 'calls', 'treadmill', 'say', 'buy', 'Make', 'sure', 'working', 'I', 'found', 'ad', 'Craigslist', 'selling', 'ltgt']"
2100,0,"['My', 'darling', 'sister', 'How', 'When', 'school', 'resuming', 'Is', 'minimum', 'wait', 'period', 'reapply', 'Do', 'take', 'care']"
2101,1,"['You', 'winner', 'specially', 'selected', 'receive', '£1000', 'cash', '£2000', 'award', 'Speak', 'live', 'operator', 'claim', 'call', '087147123779am7pm', 'Cost', '10p']"
2102,0,"['I', 'thk', '530', 'lor', 'But', 'know', 'get', 'tickets', 'Wat']"
2103,0,"['Ü', 'collecting', 'laptop', 'going', 'configure', 'da', 'settings', 'izzit']"
2104,0,"['I', 'done', 'C', 'ü']"
2105,0,"['think', 'girl', 'propose', 'today', 'seing', 'bloody', 'funky', 'shit', 'fucking', 'faceasssssholeeee']"
2106,0,"['But', 'together', 'thinkin']"
2107,0,"['If', 'started', 'searching', 'get', 'job', 'dayshe', 'great', 'potential', 'talent']"
2108,1,"['Please', 'call', 'customer', 'service', 'representative', '0800', '169', '6031', '10am9pm', 'WON', 'guaranteed', '£1000', 'cash', '£5000', 'prize']"
2109,0,"['Happy', 'sad', 'one', 'thing', 'past', 'Its', 'GOOD', 'MORNING']"
2110,0,"['How', 'many', 'times', 'told', 'stage', 'use', 'laugh', 'You', 'listen', 'aha']"
2111,0,"['Even', 'brother', 'like', 'speak', 'They', 'treat', 'like', 'aids', 'patent']"
2112,0,"['Finish', 'liao', 'YOU']"
2113,0,"['I', 'surely', 'forgot', 'comei', 'always', 'touch']"
2114,0,"['How', 'much', 'hdd', 'casing', 'cost']"
2115,0,"['I', 'told', 'coming', 'wednesday']"
2116,0,"['Ok', 'Not', 'much', 'though', 'HM', 'Friday', 'cannot', 'wait', 'Do', 'Not', 'Know', 'wot', 'hell', 'going', 'another', '3', 'weeks', 'Become', 'slob', 'oh', 'wait', 'already', 'done']"
2117,0,"['Thanks', 'reply', 'today', 'When', 'visa', 'coming', 'And', 'r', 'still', 'buying', 'gucci', 'bags', 'My', 'sister', 'things', 'easy', 'uncle', 'john', 'also', 'bills', 'really', 'need', 'think', 'make', 'money', 'Later', 'sha']"
2118,0,"['How', 'doin', 'baby', 'girl', 'hope', 'okay', 'every', 'time', 'I', 'call', 'ure', 'phone', 'I', 'miss', 'get', 'touch']"
2119,0,"['naughty', 'little', 'thought', 'better', 'flirt', 'flirt', 'n', 'flirt', 'rather', 'loving', 'someone', 'n', 'gettin', 'hurt', 'hurt', 'n', 'hurt', 'Gud', 'nyt']"
2120,0,"['Lol', 'yep', 'yesterday', 'Already', 'got', 'fireplace', 'Now', 'another', 'icon', 'sitting']"
2121,0,"['Will', 'Have', 'good', 'day']"
2122,0,"['The', 'whole', 'car', 'appreciated', 'last', 'two', 'Dad', 'map', 'reading', 'semi', 'argument', 'apart', 'things', 'going', 'ok', 'P']"
2123,0,"['7', 'esplanade', 'Do', 'ü', 'mind', 'giving', 'lift', 'cos', 'got', 'car', 'today']"
2124,0,"['Thanks', 'sending', 'mental', 'ability', 'question']"
2125,1,"['Will', 'meet', 'dream', 'partner', 'soon', 'Is', 'career', '2', 'flyng', 'start', '2', 'find', 'free', 'txt', 'HORO', 'followed', 'star', 'sign', 'e', 'g', 'HORO', 'ARIES']"
2126,0,"['Have', 'good', 'day', 'Mine', 'really', 'busy', 'much', 'tomorrow', 'night']"
2127,0,"['If', 'india', 'win', 'level', 'series', 'means', 'record']"
2128,0,"['Thought', 'I', 'see']"
2129,0,"['Pls', 'help', 'tell', 'Ashley', 'cannot', 'find', 'number', 'oh']"
2130,0,"['Should', 'I', 'picked', 'receipt', 'something', 'earlier']"
2131,0,"['Otherwise', 'part', 'time', 'job', 'natuition']"
2132,0,"['Enjoy', 'life', 'Good', 'night']"
2133,0,"['Detroit', 'The', 'home', 'snow', 'Enjoy']"
2134,0,['Thank']
2135,0,"['She', 'ran', 'younger', 'man', 'make', 'pretty', 'babies', 'together']"
2136,0,"['Hey', 'sexy', 'buns', 'What', 'day', 'No', 'word', 'morning', 'YM', 'I', 'think']"
2137,0,"['Stop', 'knowing', 'well']"
2138,0,"['Can', 'pls', 'send', 'company', 'name', 'In', 'saibaba', 'colany']"
2139,0,"['Greetings', 'Consider', 'excused']"
2140,0,"['Im', 'reaching', 'another', '2', 'stops']"
2141,0,"['I', 'leaving', 'house']"
2142,0,"['Superb', 'Thought', 'Be', 'grateful', 'everything', 'want', 'That', 'means', 'still', 'opportunity', 'happier', 'tomorrow', 'today']"
2143,0,"['Haha', 'good', 'hear', 'I', 'officially', 'paid', 'market', '8th']"
2144,1,"['Bored', 'speed', 'dating', 'Try', 'SPEEDCHAT', 'txt', 'SPEEDCHAT', '80155', 'like', 'txt', 'SWAP', 'get', 'new', 'chatter', 'Chat80155', 'POBox36504W45WQ', '150pmessage', 'rcd', '16']"
2145,1,"['Urgent', 'Please', 'call', '09061743811', 'landline', 'Your', 'ABTA', 'complimentary', '4', 'Tenerife', 'Holiday', '£5000', 'cash', 'await', 'collection', 'SAE', 'TCs', 'Box', '326', 'CW25WX', '150ppm']"
2146,0,"['Sorry', 'I', 'call', 'later', 'meeting', 'thing', 'related', 'trade', 'please', 'call', 'Arul', 'ltgt']"
2147,0,"['Don', 'dawhat', 'plan']"
2148,0,"['I', 'way', 'home']"
2149,0,"['Hey', 'hunonbus', 'goin', '2', 'meet', 'He', 'wants', '2go', '4a', 'meal', 'I', 'donyt', 'feel', 'like', 'cuz', '2', 'get', 'last', 'bus', 'homeBut', 'hes', 'sweet', 'latelyxxx']"
2150,0,"['On', 'way', 'school', 'Can', 'pls', 'send', 'ashleys', 'number']"
2151,0,"['He', 'needs', 'stop', 'going', 'bed', 'make', 'fucking', 'dealing']"
2152,0,"['PS', 'YOU', 'grown', 'right']"
2153,1,"['This', 'message', 'free', 'Welcome', 'new', 'improved', 'Sex', 'Dogging', 'club', 'To', 'unsubscribe', 'service', 'reply', 'STOP', 'msgs150p', '18only']"
2154,0,"['Hello', 'How', 'saturday', 'go', 'I', 'texting', 'see', 'would', 'decided', 'anything', 'tomo', 'Not', 'trying', 'invite', 'anything']"
2155,0,"['I', 'make', 'lasagna', 'vodka']"
2156,0,"['I', 'sorry', 'I', 'joined', 'league', 'people', 'keep', 'touch', 'You', 'mean', 'great', 'deal', 'You', 'friend', 'times', 'even', 'great', 'personal', 'cost', 'Do', 'great', 'week']"
2157,0,"['Our', 'Prasanth', 'ettans', 'mother', 'passed', 'away', 'last', 'night', 'Just', 'pray', 'family']"
2158,0,"['Happy', 'birthday', 'May', 'find', 'prince', 'charming', 'soon', 'n', 'dun', 'work', 'hard']"
2159,0,"['Tiwary', 'rcbbattle', 'bang', 'kochi']"
2160,1,"['You', 'winner', 'YOU', 'specially', 'selected', '2', 'receive', '£1000', 'cash', '4', 'holiday', 'flights', 'inc', 'speak', 'live', 'operator', '2', 'claim', '0871277810810']"
2161,0,"['HouseMaid', 'murderer', 'coz', 'man', 'murdered', 'ltgt', 'th', 'January', 'As', 'public', 'holiday', 'govtinstituitions', 'closedincluding', 'post', 'office']"
2162,1,"['FREE', 'GAME', 'Get', 'Rayman', 'Golf', '4', 'FREE', 'O2', 'Games', 'Arcade', '1st', 'get', 'YOU', 'ARE', 'games', 'settings', 'Reply', 'POST', 'save', 'activ8', 'Press', '0', 'key', 'Arcade', 'Termsapply']"
2163,0,"['As', 'usual', 'call', 'ard', '10', 'smth']"
2164,0,"['Yetunde', 'class', 'run', 'water', 'make', 'ok', 'Pls']"
2165,1,"['URGENT', 'You', '1', 'week', 'FREE', 'membership', '£100000', 'Prize', 'Jackpot', 'Txt', 'word', 'CLAIM', 'No', '81010', 'TC', 'wwwdbuknet', 'LCCLTD', 'POBOX', '4403LDNW1A7RW18']"
2166,0,"['So', 'wats', 'opinion', 'character']"
2167,0,"['sorry', 'got', 'things', 'may', 'pub', 'later']"
2168,0,"['Ya', 'even', 'cookies', 'jelly']"
2169,1,"['3', 'FREE', 'TAROT', 'TEXTS', 'Find', 'love', 'life', 'TRY', '3', 'FOR', 'FREE', 'Text', 'CHANCE', '85555', '16', 'After', '3', 'Free', 'Msgs', '£150']"
2170,1,"['Free', 'video', 'camera', 'phones', 'Half', 'Price', 'line', 'rental', '12', 'mths', '500', 'cross', 'ntwk', 'mins', '100', 'txts', 'Call', 'MobileUpd8', '08001950382', 'Call2OptOut674']"
2171,0,"['Hi', 'kindly', 'give', 'us', 'back', 'documents', 'submitted', 'loan', 'STAPATI']"
2172,0,"['One', 'joys', 'lifeis', 'waking', 'daywith', 'thoughts', 'somewhereSomeone', 'cares', 'enough', 'tosend', 'warm', 'morning', 'greeting']"
2173,1,"['network', 'operator', 'The', 'service', 'free', 'For', 'T', 'Cs', 'visit', '80488biz']"
2174,0,"['Still', 'checked', 'da']"
2175,0,"['Did', 'turn', 'heater', 'The', 'heater', 'set', 'ltgt', 'degrees']"
2176,0,"['I', 'bruce', 'amp', 'fowler', 'I', 'moms', 'car', 'I', 'cannot', 'park', 'long', 'story']"
2177,0,"['Aight', 'I', 'grab', 'something', 'eat', 'text', 'back', 'mu']"
2178,0,"['Hello', 'Sort', 'town', 'already', 'That', 'So', 'rush', 'home', 'I', 'eating', 'nachos', 'Will', 'let', 'know', 'eta']"
2179,0,"['I', 'reach', 'ard', '20', 'mins', 'ok']"
2180,0,"['Pandy', 'joined', '4w', 'technologies', 'todayhe', 'got', 'job']"
2181,1,"['RGENT', 'This', '2nd', 'attempt', 'contact', 'YOUYOU', 'WON', '£1250', 'CALL', '09071512433', '050703', 'TCsBCM4235WC1N3XX', 'callcost', '150ppm', 'mobilesvary', 'max£7', '50']"
2182,0,"['Check', 'wid', 'corect', 'speling', 'ie', 'Sarcasm']"
2183,0,"['Ok', 'lor', 'Sony', 'ericsson', 'salesman', 'I', 'ask', 'shuhui', 'say', 'quite', 'gd', '2', 'use', 'considering']"
2184,0,"['Remember', 'ask', 'alex', 'pizza']"
2185,0,"['Nope', 'Juz', 'work']"
2186,0,"['Hey', 'YOU', 'sleeping', 'morning']"
2187,0,"['A', 'famous', 'quote', 'develop', 'ability', 'listen', 'anything', 'unconditionally', 'without', 'losing', 'temper', 'self', 'confidence', 'means', 'MARRIED']"
2188,1,"['New', 'Mobiles', '2004', 'MUST', 'GO', 'Txt', 'NOKIA', 'No', '89545', 'collect', 'today', 'From', 'ONLY', '£1', 'www4tcbiz', '2optout', '08718726270150gbpmtmsg18', 'TXTAUCTION']"
2189,0,"['Where', 'need', 'go', 'get']"
2190,0,"['Camera', 'quite', 'good', '101mega', 'pixels', '3optical', '5digital', 'dooms', 'Have', 'lovely', 'holiday', 'safe', 'hope', 'hav', 'good', 'journey', 'Happy', 'new', 'year', 'See', 'couple', 'weeks']"
2191,0,"['YOUre', 'welcome', 'Caught', 'using', 'broken', 'english']"
2192,0,"['Good', 'day', 'You', 'tooPray', 'meRemove', 'teeth', 'painful', 'maintaining', 'stuff']"
2193,0,"['Dips', 'cell', 'dead', 'So', 'coming', 'YOU', 'better', 'respond', 'else', 'shall', 'come', 'back']"
2194,0,"['Do', 'Not', 'kick', 'coco']"
2195,0,"['Yeah', 'I', 'see']"
2196,0,"['Hi', 'love', 'How', 'goes', 'day', 'Fuck', 'morning', 'I', 'woke', 'dropped', 'cell', 'way', 'stairs', 'seems', 'alright', 'phews', 'I', 'miss']"
2197,0,"['Wow', 'I', 'love', 'sooo', 'much', 'know', 'I', 'barely', 'stand', 'I', 'wonder', 'day', 'goes', 'well', 'love', 'I', 'think', 'miss']"
2198,0,"['thought', 'king', 'hill', 'thing']"
2199,0,"['No', 'idea', 'I', 'guess', 'work', 'hour', 'supposed', 'leave', 'since', 'usual', 'nobody', 'interest', 'figuring', 'shit', 'last', 'second']"
2200,0,"['I', 'guess', 'useless', 'calling', '4', 'something', 'important']"
2201,0,"['Life', 'style', 'garments', 'account', 'please']"
2202,1,"['HMV', 'BONUS', 'SPECIAL', '500', 'pounds', 'genuine', 'HMV', 'vouchers', 'Just', 'answer', '4', 'easy', 'questions', 'Play', 'Now', 'Send', 'HMV', '86688', 'More', 'infowww100percentrealcom']"
2203,0,"['Great', 'Hope', 'using', 'connections', 'mode', 'men', 'also', 'cos', 'never', 'know', 'old', 'friends', 'lead', 'today']"
2204,0,"['Probably', 'going', 'see', 'later', 'tonight', 'lt']"
2205,0,"['Watching', 'ajith', 'film', 'ah']"
2206,1,"['Babe', 'YOU', 'want', 'baby', 'I', 'Am', 'nasty', 'thing', '4', 'filthyguys', 'Fancy', 'rude', 'time', 'sexy', 'bitch', 'How', 'go', 'slo', 'n', 'hard', 'Txt', 'XXX', 'SLO4msgs']"
2207,0,"['Wrong', 'phone', 'This', 'phone', 'I', 'answer', 'one', 'assume', 'people', 'well']"
2208,1,"['December', 'Had', 'mobile', '11mths', 'You', 'entitled', 'update', 'latest', 'colour', 'camera', 'mobile', 'Free', 'Call', 'The', 'Mobile', 'Update', 'Co', 'FREE', '08002986906']"
2209,0,"['Babe', 'I', 'lost', 'Will', 'try', 'rebooting']"
2210,0,"['We', 'grandmas', 'Oh', 'dear', 'still', 'ill', 'I', 'felt', 'Shit', 'morning', 'think', 'hungover', 'Another', 'night', 'We', 'leave', 'sat']"
2211,1,"['Camera', 'You', 'awarded', 'SiPix', 'Digital', 'Camera', 'call', '09061221066', 'fromm', 'landline', 'Delivery', 'within', '28', 'days']"
2212,0,"['Yar', 'else', 'thk', 'sorts', 'funny', 'things']"
2213,0,"['YOU', 'lousy', 'run', 'already', 'come', 'back', 'half', 'dead', 'Hee']"
2214,0,"['Ohi', 'asked', 'fun', 'Hahatake', 'care', 'ü']"
2215,0,"['Ki', 'didt', 'see', 'youkwhere']"
2216,0,"['Jus', 'finish', 'bathing']"
2217,0,"['Aight', 'I', 'text', 'I', 'back']"
2218,0,"['Not', 'really', 'dude', 'friends', 'afraid']"
2219,0,"['I', 'tirupur', 'da', 'started', 'office', 'call']"
2220,0,"['It', 'é', '140', 'ardÉ', 'rest', 'ard', '180', 'leastWhich', 'é', 'price', '4', 'é', '2', 'bedrm', '900']"
2221,0,"['I', 'busy', 'juz', 'dun', 'wan', '2', 'go', 'early', 'Hee']"
2222,0,"['What', 'think', 'one', 'saying', 'clearly', 'Ok', 'leave', 'need', 'ask', 'I', 'go', 'come']"
2223,0,"['Now', 'house', 'And', 'beer']"
2224,0,"['You', 'know', 'I', 'shall', 'speak', 'ltgt', 'minutes']"
2225,1,"['FREE', 'UNLIMITED', 'HARDCORE', 'PORN', 'direct', '2', 'mobile', 'Txt', 'PORN', '69200', 'get', 'FREE', 'access', '24', 'hrs', 'chrgd50p', 'per', 'day', 'txt', 'Stop', '2exit', 'This', 'message', 'free']"
2226,0,"['Shall', 'come', 'get', 'pickle']"
2227,0,"['Kgive', 'back', 'thanks']"
2228,0,"['Yup', 'song', 'bro', 'No', 'creative', 'Neva', 'test', 'quality', 'He', 'said', 'check', 'review', 'online']"
2229,0,"['TaKe', 'CaRE', 'n', 'gET', 'WeLL', 'sOOn']"
2230,0,"['Ok', 'No', 'wahala', 'Just', 'remember', 'friend', 'need']"
2231,1,"['Enjoy', 'jamster', 'videosound', 'gold', 'club', 'credits', '2', 'new', 'videosounds2', 'logosmusicnews', 'get', 'fun', 'jamstercouk', '16only', 'Help', 'call', '09701213186']"
